name,group,ok,r_bar,coverage,n_r,n_dr,r_min,r_max,r_sd,r_p25,r_p75,dr_min,dr_max,dr_sd,dr_p25,dr_p75,err
roundabout_PCG_629,PCG,1,11.019478049570925,1.0,140,140,9.873371633978637,11.888685339056403,0.527636408511266,10.679905984400733,11.426251165940162,-0.1842654685438294,0.12686225852757538,0.07112486095676694,-0.04833406288836617,0.0418849618287096,
roundabout_PCG_63,PCG,1,11.26891630700913,1.0,142,142,10.92422707566316,11.854731184828289,0.25995234382295007,11.029640698473813,11.481619745002021,-0.06258841542569371,0.07391425445998756,0.03213053800244895,-0.020874876149534316,0.023726165562083068,
roundabout_PCG_630,PCG,1,11.257298419545519,1.0,143,143,10.062847962656239,12.149188290183558,0.5972180465259751,10.837569238225939,11.808479552245208,-0.12918903859551278,0.14150381132790102,0.06490514383853326,-0.04979223530811172,0.0525332904951572,
roundabout_PCG_631,PCG,1,11.115487656860928,1.0,140,140,10.588313062752807,11.754122259689561,0.30178697852522246,10.875473614078356,11.311361500926683,-0.056252717706296806,0.07458583061754887,0.036657065315426035,-0.029083644248592666,0.018144320664175595,
roundabout_PCG_632,PCG,1,10.730601824062065,0.7333333333333333,108,107,6.78567920702728,14.080512236612273,2.2709007911640753,8.796700234437049,12.257835206607487,-0.2706311548034197,0.20213906286614058,0.1480330518153003,-0.16113001354482392,0.13211231690212433,
roundabout_PCG_633,PCG,1,11.114555961047676,1.0,141,141,9.875223500201793,12.180188515589462,0.5659110827068305,10.783634515615637,11.556456005627487,-0.11569210254675433,0.13318627870279975,0.06327699794520515,-0.04743723293840674,0.05483745755093672,
roundabout_PCG_634,PCG,1,11.036847475646681,1.0,140,140,10.174020613527333,11.945325019777707,0.5259665948276828,10.554046553105474,11.467041280058895,-0.07955557997121687,0.10291412890462404,0.05469464835043918,-0.048973885594308264,0.034819115624244557,
roundabout_PCG_635,PCG,1,11.044520443569295,1.0,140,140,10.403245559137194,11.942938234381343,0.40270870229404626,10.711494459293245,11.327168274254841,-0.09181204571783219,0.1357375941365664,0.04962590100397943,-0.03789094466985343,0.027914541886145727,
roundabout_PCG_636,PCG,1,11.061314902754328,1.0,141,141,9.817079029509989,12.284680993842858,0.7871126436381909,10.340628247945386,11.760453658637081,-0.13582638896408383,0.13088029240044285,0.07879151914937378,-0.06771817471996222,0.06041332815842537,
roundabout_PCG_637,PCG,1,11.078801863054268,1.0,140,140,10.324696519387961,11.742903707310234,0.3512832476239704,10.798977309252432,11.293006910561084,-0.1564701781441844,0.08837470162206174,0.05434100174886025,-0.02740956846475484,0.04129817146181747,
roundabout_PCG_638,PCG,1,11.038387896539584,1.0,140,140,10.243169324921485,11.577936208723171,0.40665744161694517,10.696468837342305,11.439563962943733,-0.06722944174975964,0.11387666545188502,0.044047808887806655,-0.027835247579126587,0.01917149087940828,
roundabout_PCG_639,PCG,1,11.340645541138295,1.0,144,144,10.292624847509154,12.108576107044229,0.45981007641113,11.120050717735248,11.71832763510633,-0.14225223962901445,0.08451677910374933,0.04965869794378007,-0.022833450508832787,0.03697283152889952,
roundabout_PCG_64,PCG,1,11.335999916257883,1.0,144,144,9.999070222392207,12.743185645403958,0.7004049375320874,10.799954115974838,11.934279974273652,-0.16548967107684653,0.13096093054350177,0.07520597601564058,-0.05702089135399113,0.05166516172894031,
roundabout_PCG_640,PCG,1,10.83132735184532,1.0,137,137,9.629184715502813,11.898248453006843,0.5460805063581581,10.490278834167292,11.219401361303008,-0.1144680712569599,0.14275486768020862,0.06647875582359013,-0.051220853919714315,0.05322990875318112,
roundabout_PCG_641,PCG,1,10.988046324362877,1.0,139,139,10.292432181255274,11.792249124334248,0.37485518908383947,10.733225317116268,11.265954961928344,-0.07865622058190702,0.15575800130862483,0.05390278754397007,-0.04685188441304966,0.031097844220330018,
roundabout_PCG_642,PCG,1,11.25421055344263,1.0,142,142,10.63831118152228,11.948404234856053,0.3047253397534167,11.01562394677426,11.476974105561915,-0.07193529063053994,0.13753862918959037,0.04600946453565921,-0.03356823605625259,0.027192484913549198,
roundabout_PCG_643,PCG,1,11.128464112603623,1.0,141,141,10.610722526291012,11.681273714696971,0.3026347862702965,10.860590540676148,11.387470817483726,-0.04307155244864802,0.06400764971059658,0.03041458047829856,-0.024012904901463017,0.023547083968988858,
roundabout_PCG_644,PCG,1,11.01023882056937,1.0,139,139,10.303584017398462,11.34605232112101,0.2850840848481517,10.845586471848371,11.287939531366975,-0.11434767393555667,0.07335746730833925,0.03828025286286413,-0.022789578211573236,0.019927182222208017,
roundabout_PCG_645,PCG,1,11.017819455300456,1.0,139,139,10.239509266863884,11.608571107482371,0.4190418036037992,10.686095430902437,11.39912723536288,-0.09041824765629158,0.07975348072397814,0.04487215015658416,-0.03054884432706295,0.03426885859444084,
roundabout_PCG_646,PCG,1,11.196796688618983,1.0,141,141,10.62730122809207,11.835952377164952,0.2999752531233281,11.024771021418456,11.42620638612253,-0.08274699770765714,0.05605079456371165,0.03372407189221846,-0.01886444834400791,0.020786414387314878,
roundabout_PCG_647,PCG,1,11.412524198356271,1.0,145,145,10.654960894262754,12.33046389614072,0.43596041579731337,11.09098222403506,11.622842130786252,-0.10582077305484283,0.1455749222106455,0.05871842044162589,-0.042458458664347276,0.039679014350774366,
roundabout_PCG_648,PCG,1,11.307455680940487,1.0,143,143,10.56304184340936,12.054339540456446,0.3695076213335285,11.111315117575858,11.555802955337724,-0.07316999074656749,0.09566662094926137,0.04326651588084804,-0.037735460936430876,0.021863049889691233,
roundabout_PCG_649,PCG,1,11.27436855097757,1.0,143,143,10.633700071714188,11.908921021693656,0.2518897646784695,11.170371046434543,11.390523806218615,-0.0856888851045099,0.09530374498734417,0.03913954889485739,-0.022326391945380664,0.019220391250025948,
roundabout_PCG_65,PCG,1,11.075574681451815,1.0,140,140,10.394491166690763,11.764765349194287,0.3863000152858057,10.743894312576705,11.373341487226648,-0.06812960371467192,0.08552563183264361,0.04010152048374115,-0.03404515746613024,0.02994440309427837,
roundabout_PCG_650,PCG,1,11.000888927841133,1.0,139,139,10.247342212422057,11.591857822098897,0.39716213576313053,10.711041109132022,11.318618580594265,-0.11689553328246838,0.10632907471566,0.052809812830175926,-0.029759000830122062,0.02687066600836907,
roundabout_PCG_651,PCG,1,10.810453234800946,1.0,137,137,9.372378458927965,11.811259678243077,0.5959302448085401,10.451138458593864,11.241959251347806,-0.19277165613390856,0.15785312345168023,0.07291089199221107,-0.0403033862891391,0.03772323866250282,
roundabout_PCG_652,PCG,1,10.909657655472104,1.0,138,138,9.676887618083516,11.36090554898301,0.3969238090819342,10.741571551747708,11.1696577266014,-0.16522676838761718,0.16479546711622106,0.057678210107915996,-0.020643702472725955,0.015220895592639394,
roundabout_PCG_653,PCG,1,11.119217459984908,1.0,141,141,9.709816475588738,12.33526713403599,0.6997431267018144,10.55904860213179,11.598841620460123,-0.1693415369886182,0.16273438311958266,0.07852511972253523,-0.04896452910344351,0.05858657448612803,
roundabout_PCG_654,PCG,1,11.069646931327826,1.0,140,140,10.667202282486942,11.542445756624184,0.22907191424084214,10.873564309503186,11.200420730574983,-0.04398072979082812,0.04783396606540613,0.02508198231272628,-0.021211943368876884,0.018893476857622105,
roundabout_PCG_655,PCG,1,11.251388999197776,0.8118055555555556,125,124,8.946625192651956,13.590307333324837,1.4469441127294285,10.192426020383907,12.70181979265802,-0.49704060969461317,0.2182843232717957,0.13985180942523814,-0.0540551667947371,0.09452289086476018,
roundabout_PCG_656,PCG,1,11.181759503711831,1.0,141,141,10.4600219910039,11.717509816993338,0.34023865388909247,10.947243475208625,11.462323184335197,-0.12436821360492267,0.07867121631754515,0.04506171914647326,-0.026977752597034055,0.037626903799473865,
roundabout_PCG_657,PCG,1,11.240920068526158,1.0,142,142,10.489413582852524,12.019424559251448,0.43068226977519997,10.891170930630947,11.64932803836504,-0.09447359215407403,0.04898417400137767,0.04333842392011151,-0.03440974090406401,0.036718544137275266,
roundabout_PCG_658,PCG,1,11.092318596036444,1.0,140,140,10.70259216227419,11.629900466474778,0.24032160729054672,10.901469545621914,11.24771148327207,-0.06867986326324527,0.10872740149554438,0.03770787539365722,-0.03060766068560028,0.023448191291187914,
roundabout_PCG_659,PCG,1,11.312898221973068,1.0,143,143,10.196325459966385,12.415329590123852,0.568577687865218,10.97374660179884,11.776757846161825,-0.14524807283153152,0.09706358208181065,0.06173036345046488,-0.043541964981401726,0.049054760192058566,
roundabout_PCG_66,PCG,1,11.036179876623022,1.0,140,140,10.181110032164288,11.691362011015856,0.3902023946998413,10.765333126373994,11.300281651870797,-0.10027260080120648,0.11499076711915457,0.04971214873570949,-0.03357241476691808,0.02956913674202566,
roundabout_PCG_660,PCG,1,10.983094641448192,1.0,140,140,9.706033656938285,12.031803163318004,0.7082472904867965,10.362742890703366,11.64512027093024,-0.1729800826970287,0.1334075382991049,0.07584980459486972,-0.0440600400794402,0.05561153896320903,
roundabout_PCG_661,PCG,1,11.198133849008512,1.0,142,142,10.146998144121353,11.68682302132679,0.3835639303124074,11.017338222264872,11.499947184582505,-0.10549654544693432,0.1543805344918301,0.04984053611383616,-0.023952632750108283,0.020349326896200726,
roundabout_PCG_662,PCG,1,11.203052763830161,1.0,142,142,10.361149765411831,11.878565788285709,0.36328063498899305,10.973054088834282,11.494823136556981,-0.07943624973784758,0.13401340857256727,0.047591803545399006,-0.03289528120063734,0.027452320813526665,
roundabout_PCG_663,PCG,1,11.337865735447812,1.0,143,143,10.654357612696536,11.88163768387328,0.31475187897438583,11.128306500156594,11.540721577436086,-0.07996064388373902,0.08069648059401047,0.03980114408284146,-0.02876988453564877,0.030160721870271523,
roundabout_PCG_664,PCG,1,11.253809683137879,1.0,142,142,10.958099120160828,11.670816574006217,0.2055677807003148,11.097028393486848,11.430016671956563,-0.052950518564003346,0.07127199560293995,0.029598550815281396,-0.023751713610308478,0.024317619742122876,
roundabout_PCG_665,PCG,1,11.147814423952154,1.0,141,141,10.619806299560056,11.790958617523838,0.35117008728279225,10.857635586438679,11.452884473433514,-0.057596079011227985,0.07020577229225822,0.03487652299522478,-0.03073539747477838,0.027961640502123686,
roundabout_PCG_666,PCG,1,11.049594999535275,1.0,140,140,10.464606241359679,11.572572142868932,0.23652504639842306,10.929774249530677,11.214449024648369,-0.06786263490124433,0.14408468136985242,0.04117183202019443,-0.029348981054193146,0.014951076543397335,
roundabout_PCG_667,PCG,1,11.104799621484373,1.0,140,140,10.663940264848186,11.44045638845038,0.23082280445062262,10.901226975949687,11.300832887818625,-0.04284160984958518,0.060107808471604685,0.024781989763066448,-0.017933104907297714,0.01762211370488531,
roundabout_PCG_668,PCG,1,11.106482452477675,1.0,141,141,10.233325980063139,12.201616853205483,0.486974762458247,10.751271058091822,11.429726145915815,-0.152365896981431,0.10958781247629545,0.06412076605468389,-0.046074445574044276,0.04800690733585533,
roundabout_PCG_669,PCG,1,11.062480875891547,1.0,140,140,10.80918444762711,11.500239423399432,0.1729721312738297,10.940092769989201,11.149332902127032,-0.059027983812729445,0.030178368405685774,0.021327031431796935,-0.012413198752132981,0.017700305278038897,
roundabout_PCG_67,PCG,1,10.842798386435861,1.0,138,138,10.049861247873938,11.64236098607381,0.4762146152067428,10.41755764203873,11.234620748419731,-0.17825742833176683,0.11238971713886947,0.07330337426930203,-0.05062431600494488,0.06735724988255942,
roundabout_PCG_670,PCG,1,11.283186876030285,1.0,143,143,10.405382211690812,11.921449543615722,0.36928146107456206,11.062857514758843,11.525221466029274,-0.08735415161837601,0.12724324009572463,0.04220391745130829,-0.02285519405518599,0.016854905453210556,
roundabout_PCG_671,PCG,1,11.336719296245496,1.0,143,143,10.568209581642037,12.263854494189662,0.4201731254436773,10.989186934780225,11.571953034271992,-0.07146366956533079,0.10664398173174483,0.047024818939595925,-0.03252221311540815,0.027558150090350786,
roundabout_PCG_672,PCG,1,10.940739007917797,1.0,138,138,10.15754294905061,11.589924373317508,0.3677434717198241,10.71620541095876,11.24432330524574,-0.11449586788311983,0.07368605430125541,0.04506066596800529,-0.02437820877698771,0.03879978990114141,
roundabout_PCG_673,PCG,1,11.219155622341765,1.0,142,142,10.332788721437007,12.298594710991635,0.48863080443674806,10.916844710088947,11.476290769218588,-0.13476013218292238,0.1299114504171488,0.06520719492540474,-0.03190836006687148,0.03916554298513164,
roundabout_PCG_674,PCG,1,11.047880354908253,0.9159722222222222,135,134,9.1776915115918,12.51051392488736,0.9762133642783932,10.199537311811977,11.864779740183735,-0.4999850249903801,0.18758448583717602,0.12677332002290098,-0.06480256171667431,0.09788123184281883,
roundabout_PCG_675,PCG,1,10.979789449153476,1.0,139,139,10.083558223649591,11.745907182533022,0.49970642016717703,10.55502804609889,11.311436091454322,-0.1085838666087433,0.10090642409738138,0.057384656119879786,-0.03200044289274384,0.03969507154797558,
roundabout_PCG_676,PCG,1,11.024084389353519,1.0,140,140,9.517809602599483,11.792692467338448,0.6353863563240697,10.507096909716623,11.633042523529236,-0.2070966818631259,0.1359263874703398,0.06977638969011865,-0.03872968447612424,0.055514070311910135,
roundabout_PCG_677,PCG,1,11.22173330439391,1.0,142,142,10.91519717378287,11.516587276032196,0.1606814181958039,11.114466601631777,11.345766038813911,-0.042263455348264145,0.052802094336952266,0.02306666841986435,-0.01855023816961454,0.016464284967365295,
roundabout_PCG_678,PCG,1,11.039369537200411,1.0,140,140,10.301999153126157,11.723473801042676,0.34409385430553713,10.795720831719915,11.301327268941733,-0.09906567270452271,0.1167214314307099,0.04893123387557462,-0.03192414043450631,0.03231214976479313,
roundabout_PCG_679,PCG,1,11.483935219589126,1.0,145,145,10.831720531443644,12.016931627286747,0.3188774477603891,11.249708261259554,11.718497953794696,-0.11323142189525726,0.06136356532461207,0.037716303231762324,-0.0189710223750712,0.02512316732135922,
roundabout_PCG_68,PCG,1,11.400633439802444,1.0,144,144,10.67465905282514,12.332448419685822,0.5013595706998873,10.944803471003809,11.833936493009675,-0.0824499059227044,0.0971409834404735,0.04838341058152227,-0.047093805711999615,0.03391076650783109,
roundabout_PCG_680,PCG,1,11.245336207015551,1.0,143,143,10.05723259117248,12.4259654828236,0.6694171619034156,10.767713710304491,11.830267874421121,-0.132058292551255,0.11306826870514008,0.06671140582402471,-0.049101746970984905,0.056173840111950035,
roundabout_PCG_681,PCG,1,11.303650395516168,1.0,143,143,10.574319822731205,11.968208661278343,0.3505341382880066,11.158613661093607,11.62646681628652,-0.0923353396694715,0.06589343592278141,0.03937483804295157,-0.0187512158091927,0.024170766897031903,
roundabout_PCG_682,PCG,1,11.064620666386118,1.0,140,140,10.38340904856836,11.582455506467719,0.2974290619484722,10.818702894894777,11.322669682687668,-0.13060076648770824,0.08423943929247457,0.046567791554366134,-0.03265458779206876,0.0319645791169636,
roundabout_PCG_683,PCG,1,10.955142029026195,1.0,138,138,10.51454092354077,11.41734225424104,0.2287412652840239,10.794651790122915,11.099279634022356,-0.06458245774254756,0.06071349022934136,0.03167050465048353,-0.025435885025965277,0.027295526203930276,
roundabout_PCG_684,PCG,1,11.137738131004543,1.0,141,141,10.646366552862833,11.784377432940449,0.27248897272663497,10.899002901355214,11.327946195481882,-0.09122521536749062,0.08112556282978645,0.03883423972118457,-0.023881016432033775,0.01823314454186331,
roundabout_PCG_685,PCG,1,11.232908417179019,1.0,143,143,10.029401182083015,12.24730895616983,0.6238355115152058,10.809518152161864,11.74353203788733,-0.13413439463515076,0.135447377794069,0.06933066872084936,-0.06826758433826541,0.05076793924997869,
roundabout_PCG_686,PCG,1,11.191210712649891,1.0,141,141,10.731426156291583,11.658015462300817,0.2561952162478708,10.996617869307151,11.403196930486185,-0.0887470411049982,0.05424313487913501,0.03245677248078566,-0.01844812290492648,0.021862976809266854,
roundabout_PCG_687,PCG,1,11.233182041697068,1.0,142,142,10.663668654973756,11.94917932438531,0.34661235754206127,10.936848022194543,11.498958006762495,-0.11320222145544356,0.11527321080622954,0.05253218797856308,-0.038800007945571924,0.03919102308770972,
roundabout_PCG_688,PCG,1,11.293240942914752,1.0,143,143,10.0834060247272,12.385350925510167,0.6241747985585407,10.812083629735945,11.852129156766509,-0.15106689792083294,0.10526743984635267,0.06304824573697045,-0.049594905677118994,0.047056053241745666,
roundabout_PCG_689,PCG,1,10.98130847051634,1.0,139,139,9.941702562107796,11.668865913723163,0.4297066833990397,10.764747045657222,11.357587559068136,-0.11643087115741224,0.1372926818273399,0.057145465464681376,-0.03721789712716994,0.03199186031816126,
roundabout_PCG_69,PCG,1,11.352574711857276,1.0,144,144,10.746258592939862,12.212869416350596,0.3447633243676857,11.18877643091414,11.50757330665597,-0.09786492934466295,0.13794312674825449,0.0516151009100148,-0.033704876433066744,0.027628762724434264,
roundabout_PCG_690,PCG,1,11.243811623200077,1.0,143,143,9.874101329128504,12.427629215254932,0.6361532925374581,10.814881903145078,11.759909755140825,-0.11615696652271268,0.14908438471234753,0.06945061926060454,-0.06357063467584823,0.043418947890415005,
roundabout_PCG_691,PCG,1,11.09417333416152,1.0,141,141,9.84317450199603,12.291016060243928,0.649900884174181,10.580712072619848,11.673504362625996,-0.08683547352889853,0.14655226069649885,0.06491057400421836,-0.05551590398873074,0.05213236235813845,
roundabout_PCG_692,PCG,1,11.285477828985309,1.0,143,143,10.696312676092658,11.71529492557103,0.30657834899531017,11.095630515960075,11.536653193828183,-0.07591332589812794,0.07058859422669173,0.036194163311472446,-0.021088755413074978,0.01511803239848053,
roundabout_PCG_693,PCG,1,11.138363296412717,1.0,141,141,10.0905772537204,11.953663077544007,0.4524126711788469,10.818508577919708,11.473232025881645,-0.15372443680837478,0.08928681605932454,0.055797328997060774,-0.02193477748812178,0.04461592400830661,
roundabout_PCG_694,PCG,1,11.093398488975977,1.0,141,141,10.057365129653723,11.759502447320722,0.4746330367567628,10.810634545441523,11.418468794223418,-0.17716291957489538,0.09231953513649316,0.06393520631061525,-0.028644514847860236,0.049437488316327105,
roundabout_PCG_695,PCG,1,11.160750957557438,1.0,141,141,10.516719389760542,12.125640808478796,0.3890714811382584,10.919461425086023,11.366914042740676,-0.10496889920973018,0.1613943231955144,0.05522121769390998,-0.0395377116092952,0.030186508291691894,
roundabout_PCG_696,PCG,1,11.109604837546092,1.0,140,140,10.741491016606373,11.50671281436556,0.22348993711253584,10.92225459920952,11.26922152042935,-0.05715586818413243,0.051682412186513815,0.027422864388437506,-0.019487389318630477,0.023573088607129034,
roundabout_PCG_697,PCG,1,10.920160154894518,1.0,138,138,10.361057959639163,11.506831299053713,0.33647727416831286,10.606335975335673,11.219394102104497,-0.09308939107333458,0.06746791767595717,0.04610764447508036,-0.039414477275935944,0.04187598529027792,
roundabout_PCG_698,PCG,1,11.344223514189173,1.0,143,143,10.963685806555596,11.696150555321259,0.1939544151800466,11.199183645795497,11.505438638592228,-0.039168018152761164,0.05230939839675308,0.022064162100216344,-0.015221841033301153,0.010981074178889827,
roundabout_PCG_699,PCG,1,11.236237358171612,1.0,142,142,10.397375408064939,11.989537807917593,0.48914428189541703,10.825688189061035,11.643078937341993,-0.08339103034887785,0.09679801533163612,0.04895506672034854,-0.039587079360960065,0.039759905135416496,
roundabout_PCG_7,PCG,1,11.094718249396228,1.0,141,141,9.906388758260878,12.046951316821007,0.6136662289105362,10.593976599480152,11.511990437667215,-0.1306017280902516,0.12040279504469176,0.0662587330119233,-0.030925424078978025,0.038082155668460516,
roundabout_PCG_70,PCG,1,11.171205967042482,0.9166666666666666,134,133,9.680483727063104,12.584395692150315,0.8791254716071084,10.47439400808764,11.922913526386974,-0.4999729838780276,0.16163597341286007,0.10359759945820496,-0.061262271266901536,0.07364601771473467,
roundabout_PCG_700,PCG,1,10.921488101187155,1.0,138,138,10.503955076632403,11.353789445985269,0.23597048365635387,10.711682905795026,11.093892708435408,-0.05754996633985954,0.058419188457994764,0.026558372715093127,-0.02211415101167935,0.0188146234614317,
roundabout_PCG_701,PCG,1,11.416015685926327,1.0,144,144,10.69329292519477,12.37816431100021,0.4371477339440684,11.121469782294108,11.770833023756834,-0.09850837410409596,0.10277057236010023,0.048113462745816904,-0.028389681926728638,0.032397071656414145,
roundabout_PCG_702,PCG,1,11.205237185461195,1.0,142,142,10.180561315251541,12.253765360064586,0.48409655800114015,10.966854721506532,11.54329906436591,-0.12554837380174355,0.113024505348859,0.055779710295585164,-0.021714917091262276,0.030137254386546797,
roundabout_PCG_703,PCG,1,11.137423786555933,1.0,141,141,10.532846594178386,12.007789565803659,0.3747134022909586,10.83710834705785,11.340142078648183,-0.09187135911306754,0.09729177037863579,0.04434738601193688,-0.019929775099141622,0.026111961862383737,
roundabout_PCG_704,PCG,1,11.267873917677809,0.9847222222222223,142,141,10.426875792764262,12.395840660217209,0.5530364931346985,10.786679112570717,11.674415600475884,-0.4992838925170471,0.12708542459531458,0.07747159945739916,-0.045085304710825724,0.04226008262120118,
roundabout_PCG_705,PCG,1,11.348070169653719,1.0,144,144,10.749799267176513,12.260969774703744,0.4073432064510268,10.971799765727999,11.65953397201533,-0.07022262948360058,0.0993771013433431,0.051677149685598806,-0.04319316476826485,0.043294627758152515,
roundabout_PCG_706,PCG,1,11.230085935495604,1.0,142,142,10.483469468002971,11.995240650435688,0.38909868767078265,10.975531092238482,11.536396768213052,-0.09621647990180726,0.06435273136236219,0.04241927048828418,-0.016589164170588866,0.029440260921504535,
roundabout_PCG_707,PCG,1,10.88489181515411,1.0,138,138,9.63663336296144,11.914612814832061,0.5919967579752766,10.447099982776198,11.307303818487023,-0.1480129482482866,0.14436638315743622,0.06864655849782982,-0.041942692355689815,0.029962464828262814,
roundabout_PCG_708,PCG,1,11.141183086070201,1.0,141,141,9.90940658706052,11.825236800904763,0.5148757189541121,10.764403743121797,11.598055137441357,-0.17332052382560725,0.10664249456626962,0.06072539283661429,-0.03307072858279447,0.054431750931049905,
roundabout_PCG_709,PCG,1,11.13248487027772,1.0,141,141,10.183811451717506,11.628095986586315,0.3183589542915233,11.035001002474008,11.367066792807215,-0.14248837281160753,0.10345613325725012,0.04405772412799577,-0.01767757604818243,0.02720005986567564,
roundabout_PCG_71,PCG,1,11.080214807856443,0.9166666666666666,132,131,9.82119303240113,12.584422361872681,0.7903625639178936,10.467020023125563,11.756005732262164,-0.4997379298159732,0.16007328912070662,0.08987471868534595,-0.0770370106227869,0.05703661111365488,
roundabout_PCG_710,PCG,1,11.167435946806807,1.0,141,141,10.81079002265046,11.531936264614933,0.1860896477182331,11.04039939701723,11.312949638238598,-0.0608996273511373,0.05541729280466967,0.026916591085324196,-0.019009486782039176,0.016516064609765735,
roundabout_PCG_711,PCG,1,11.076481508337048,1.0,140,140,10.29013302957854,11.820927980221006,0.48266491336520023,10.65137535210962,11.52985909153697,-0.07189824126531796,0.09016421358467319,0.04899204839049679,-0.03909292410853382,0.04569533829856276,
roundabout_PCG_712,PCG,1,11.234176880948592,1.0,142,142,10.395163555240158,12.19848752637634,0.5335334546079621,10.744977728414552,11.700895657359887,-0.10229167300686903,0.08423347443203077,0.051518358757991385,-0.04547710128204674,0.038456488140484524,
roundabout_PCG_713,PCG,1,11.265848494930815,1.0,142,142,10.723122031489424,11.67706933528229,0.20581627385785697,11.189637146328353,11.368550254870936,-0.0611600901146474,0.11576397556163087,0.03323976437210066,-0.016198981161893222,0.010371010818324145,
roundabout_PCG_714,PCG,1,11.229028881805862,1.0,142,142,10.419256784139552,12.258660437627208,0.4973480163074885,10.792822725622301,11.605953476961002,-0.07499395763207772,0.11069029639969763,0.04943530935945588,-0.04603310378959913,0.031061122820882137,
roundabout_PCG_715,PCG,1,11.20369884934035,1.0,142,142,9.912165427948871,12.352903038073668,0.6622330768452892,10.650395051232456,11.751175647013774,-0.13415084015727885,0.15118221280135735,0.06941207455844864,-0.056232302317057226,0.053992146739286095,
roundabout_PCG_716,PCG,1,10.872895773670121,1.0,138,138,9.978196810238863,11.676232777699045,0.508685493922945,10.415511870384204,11.318949053723816,-0.08192439246817784,0.09898417917097291,0.05476154213147103,-0.04468949036042957,0.04668353675495984,
roundabout_PCG_717,PCG,1,11.125927503985825,1.0,142,142,9.558040133246894,12.100099058976516,0.6120631054667152,10.719008402738982,11.50492070849688,-0.1489037742075503,0.20624610417646672,0.07452368654117719,-0.05402364842786023,0.025268970041868233,
roundabout_PCG_718,PCG,1,10.879367962543732,1.0,138,138,9.900853846263908,11.423155188578678,0.4292027649947186,10.600122254420267,11.235234029839422,-0.14872697782199218,0.10326627403978428,0.05309938866812886,-0.02207119507523414,0.03348163145074645,
roundabout_PCG_719,PCG,1,10.953356696449308,1.0,139,139,10.563707492820438,11.43191682769874,0.2814458451332215,10.671439997183883,11.173662116709675,-0.07842893689598718,0.08280333823259056,0.03947693135173254,-0.029592845843307458,0.030675114649420188,
roundabout_PCG_72,PCG,1,10.961804079173746,1.0,139,139,10.019047922564942,11.696982684682911,0.41886602453448163,10.679590937445308,11.289789737791779,-0.1516771062895419,0.1163891186775814,0.058601286372658164,-0.04025715624294257,0.038097523518285215,
roundabout_PCG_720,PCG,1,11.317496002308864,1.0,143,143,10.535990598505995,12.10758528280786,0.4452076686403504,10.971566333931019,11.676859146423244,-0.11313270918277851,0.09674188896470959,0.048771053658225406,-0.03787828522206649,0.04013626767479472,
roundabout_PCG_721,PCG,1,10.842001899510988,1.0,137,137,9.919835764297273,11.481733216022548,0.4273017554784435,10.617753004763676,11.0960709931165,-0.1241199753773703,0.12472871642838612,0.05741782728236507,-0.020593808734044927,0.02736973982962887,
roundabout_PCG_722,PCG,1,11.263010235963808,1.0,142,142,10.711656714608743,11.750553646871312,0.2941869768107192,11.019705267440527,11.494483887132033,-0.05535392076316903,0.09632811530671859,0.03863737772719339,-0.03231230680721886,0.03104445261674682,
